signal,pair,entry_time,exit_time,direction,entry,exit_px,sl_pts_dxy,dxy_outcome,outcome,r_val
GAP_REJ_LONG,EURUSD,2023-10-09 18:30:00+00:00,2023-10-10 00:00:00+00:00,short,1.05652,1.05808,1560,loss,loss,-1.0
GAP_REJ_LONG,EURUSD,2023-10-10 09:00:00+00:00,2023-10-10 11:00:00+00:00,short,1.06001,1.05855,1460,win,win,1.0
GAP_REJ_LONG,EURUSD,2023-10-20 13:15:00+00:00,2023-10-20 13:30:00+00:00,short,1.05835,1.05871,360,loss,loss,-1.0
ATTR_SHORT,EURUSD,2023-12-04 09:00:00+00:00,2023-12-04 14:00:00+00:00,long,1.08704,1.08426,2780,loss,loss,-1.0
GAP_REJ_LONG,EURUSD,2024-01-08 10:15:00+00:00,2024-01-08 10:30:00+00:00,short,1.09375,1.09403,280,loss,loss,-1.0
GAP_REJ_SHORT,EURUSD,2024-01-29 11:45:00+00:00,2024-01-29 12:30:00+00:00,long,1.08229,1.0833,1010,win,win,1.0
GAP_REJ_LONG,EURUSD,2024-02-07 11:45:00+00:00,2024-02-07 12:15:00+00:00,short,1.07711,1.07686,250,win,win,1.0
ATTR_LONG,EURUSD,2024-10-07 08:15:00+00:00,2024-10-07 09:00:00+00:00,short,1.09741,1.09648,930,win,win,1.0
GAP_REJ_SHORT,EURUSD,2024-10-14 08:30:00+00:00,2024-10-14 08:45:00+00:00,long,1.09287,1.09274,130,loss,loss,-1.0
ATTR_SHORT,EURUSD,2024-10-28 07:30:00+00:00,2024-10-28 07:45:00+00:00,long,1.07988,1.08009,210,loss,win,1.0
GAP_REJ_LONG,EURUSD,2024-11-18 14:00:00+00:00,2024-11-18 16:45:00+00:00,short,1.05638,1.05814,1760,loss,loss,-1.0
REV_SHORT,EURUSD,2024-11-25 10:15:00+00:00,2024-11-25 13:15:00+00:00,long,1.04905,1.05205,3000,win,win,1.0
GAP_REJ_SHORT,EURUSD,2024-12-30 07:30:00+00:00,2024-12-30 08:00:00+00:00,long,1.04255,1.04293,380,loss,win,1.0
GAP_REJ_LONG,EURUSD,2025-02-26 09:00:00+00:00,2025-02-26 10:15:00+00:00,short,1.04976,1.04922,540,win,win,1.0
GAP_REJ_LONG,EURUSD,2025-04-07 08:00:00+00:00,2025-04-07 08:15:00+00:00,short,1.1005,1.10062,120,win,loss,-1.0
GAP_REJ_LONG,EURUSD,2025-04-28 09:45:00+00:00,2025-04-28 10:15:00+00:00,short,1.13495,1.13569,740,win,loss,-1.0
GAP_REJ_LONG,EURUSD,2025-05-06 07:00:00+00:00,2025-05-06 07:15:00+00:00,short,1.13271,1.13378,1070,loss,loss,-1.0
GAP_REJ_SHORT,EURUSD,2025-06-09 13:15:00+00:00,2025-06-09 13:45:00+00:00,long,1.13952,1.1403,780,win,win,1.0
GAP_REJ_LONG,EURUSD,2025-06-16 09:30:00+00:00,2025-06-16 14:00:00+00:00,short,1.15764,1.16059,2950,loss,loss,-1.0
REV_SHORT,EURUSD,2025-06-20 08:15:00+00:00,2025-06-22 21:00:00+00:00,long,1.15141,1.14841,3000,loss,loss,-1.0
REV_SHORT,EURUSD,2025-06-20 11:45:00+00:00,2025-06-22 21:00:00+00:00,long,1.15208,1.14908,3000,loss,loss,-1.0
GAP_REJ_LONG,EURUSD,2025-07-04 06:15:00+00:00,2025-07-07 06:30:00+00:00,short,1.17788,1.17607,1810,win,win,1.0
GAP_REJ_SHORT,EURUSD,2025-07-28 06:30:00+00:00,2025-07-28 07:45:00+00:00,long,1.17183,1.16897,2860,loss,loss,-1.0
REV_LONG,EURUSD,2025-07-28 07:15:00+00:00,2025-07-28 07:45:00+00:00,short,1.17089,1.16789,3000,win,win,1.0
GAP_REJ_SHORT,EURUSD,2025-10-13 09:00:00+00:00,2025-10-13 10:15:00+00:00,long,1.15948,1.15832,1160,loss,loss,-1.0
REV_SHORT,EURUSD,2025-10-17 07:00:00+00:00,2025-10-17 12:00:00+00:00,long,1.17079,1.16779,3000,loss,loss,-1.0
REV_SHORT,EURUSD,2025-10-28 07:00:00+00:00,2025-10-28 13:15:00+00:00,long,1.16556,1.16256,3000,loss,loss,-1.0
REV_SHORT,EURUSD,2025-10-28 07:15:00+00:00,2025-10-28 13:15:00+00:00,long,1.16557,1.16257,3000,loss,loss,-1.0
REV_SHORT,EURUSD,2025-10-28 09:30:00+00:00,2025-10-28 13:00:00+00:00,long,1.16583,1.16283,3000,loss,loss,-1.0
REV_SHORT,EURUSD,2025-10-28 09:45:00+00:00,2025-10-28 13:00:00+00:00,long,1.16569,1.16269,3000,loss,loss,-1.0
REV_SHORT,EURUSD,2025-10-28 10:00:00+00:00,2025-10-28 13:00:00+00:00,long,1.16582,1.16282,3000,loss,loss,-1.0
GAP_REJ_SHORT,EURUSD,2025-11-04 06:30:00+00:00,2025-11-04 07:00:00+00:00,long,1.15258,1.15298,400,win,win,1.0
ATTR_SHORT,EURUSD,2025-11-17 09:30:00+00:00,2025-11-17 13:00:00+00:00,long,1.16033,1.15946,870,loss,loss,-1.0
REV_SHORT,EURUSD,2025-11-27 07:45:00+00:00,2025-11-28 10:30:00+00:00,long,1.15915,1.15615,3000,win,loss,-1.0
GAP_REJ_LONG,EURUSD,2026-01-19 08:15:00+00:00,2026-01-19 08:30:00+00:00,short,1.16194,1.162,60,loss,loss,-1.0
REV_SHORT,EURUSD,2026-01-20 07:00:00+00:00,2026-01-20 08:00:00+00:00,long,1.16672,1.16972,3000,win,win,1.0
ATTR_LONG,EURUSD,2026-02-09 08:00:00+00:00,2026-02-09 13:15:00+00:00,short,1.18579,1.1892,3410,loss,loss,-1.0
ATTR_LONG,EURUSD,2026-02-23 07:45:00+00:00,2026-02-23 08:00:00+00:00,short,1.18232,1.18166,660,win,win,1.0
REV_LONG,EURUSD,2026-03-09 08:00:00+00:00,2026-03-09 08:30:00+00:00,short,1.15501,1.15201,3000,loss,win,1.0
GAP_REJ_LONG,EURUSD,2026-03-16 16:45:00+00:00,2026-03-17 13:15:00+00:00,short,1.14935,1.15426,4910,loss,loss,-1.0
REV_LONG,EURUSD,2026-03-25 07:45:00+00:00,2026-03-25 14:00:00+00:00,short,1.15975,1.15675,3000,win,win,1.0
ATTR_LONG,EURUSD,2026-04-13 06:30:00+00:00,2026-04-13 07:00:00+00:00,short,1.16792,1.16893,1010,loss,loss,-1.0
REV_LONG,EURUSD,2026-04-28 09:45:00+00:00,2026-04-29 18:45:00+00:00,short,1.16922,1.16622,3000,win,win,1.0
GAP_REJ_LONG,EURUSD,2026-05-11 07:45:00+00:00,2026-05-11 08:00:00+00:00,short,1.1772,1.17733,130,loss,loss,-1.0
REV_LONG,EURUSD,2026-05-15 08:45:00+00:00,2026-05-15 20:45:00+00:00,short,1.16329,1.16249,3000,timeout,timeout,0.0
LON_ATTR_SHORT,EURUSD,2023-10-09 10:45:00+00:00,2023-10-09 13:00:00+00:00,long,1.0528,1.05427,1470,win,win,1.0
LON_ATTR_LONG,EURUSD,2023-10-23 08:15:00+00:00,2023-10-23 14:15:00+00:00,short,1.06042,1.06188,1460,win,loss,-1.0
LON_ATTR_SHORT,EURUSD,2023-12-04 10:15:00+00:00,2023-12-04 11:15:00+00:00,long,1.08613,1.08753,1400,loss,win,1.0
LON_ATTR_LONG,EURUSD,2024-01-10 09:30:00+00:00,2024-01-10 15:45:00+00:00,short,1.09479,1.09664,1850,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2024-01-22 08:45:00+00:00,2024-01-22 23:45:00+00:00,long,1.08918,1.08778,1400,win,loss,-1.0
LON_ATTR_SHORT,EURUSD,2024-01-23 08:15:00+00:00,2024-01-23 09:00:00+00:00,long,1.09037,1.08907,1300,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2024-02-06 14:15:00+00:00,2024-02-06 17:45:00+00:00,long,1.07326,1.07546,2200,win,win,1.0
LON_ATTR_LONG,EURUSD,2024-04-09 10:15:00+00:00,2024-04-09 12:45:00+00:00,short,1.08682,1.08795,1130,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2024-04-19 09:30:00+00:00,2024-04-19 10:00:00+00:00,short,1.06585,1.06521,640,win,win,1.0
LON_ATTR_SHORT,EURUSD,2024-04-22 12:00:00+00:00,2024-04-22 18:30:00+00:00,long,1.06375,1.06601,2260,win,win,1.0
LON_ATTR_LONG,EURUSD,2024-05-06 12:45:00+00:00,2024-05-06 21:00:00+00:00,short,1.07872,1.07645,2270,win,win,1.0
LON_ATTR_SHORT,EURUSD,2024-06-11 10:45:00+00:00,2024-06-11 11:15:00+00:00,long,1.07408,1.07271,1370,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2024-07-04 14:45:00+00:00,2024-07-05 03:15:00+00:00,short,1.08082,1.0822,1380,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2024-07-08 10:15:00+00:00,2024-07-08 10:30:00+00:00,short,1.08351,1.08309,420,win,win,1.0
LON_ATTR_LONG,EURUSD,2024-07-17 13:30:00+00:00,2024-07-18 18:30:00+00:00,short,1.09377,1.08973,4040,win,win,1.0
LON_ATTR_SHORT,EURUSD,2024-09-10 15:30:00+00:00,2024-09-11 01:30:00+00:00,long,1.10222,1.1033,1080,win,win,1.0
LON_ATTR_LONG,EURUSD,2024-09-16 08:45:00+00:00,2024-09-16 13:30:00+00:00,short,1.11224,1.1134,1160,win,loss,-1.0
LON_ATTR_SHORT,EURUSD,2024-09-25 09:45:00+00:00,2024-09-25 12:30:00+00:00,long,1.11829,1.11995,1660,win,win,1.0
LON_ATTR_SHORT,EURUSD,2024-10-21 10:00:00+00:00,2024-10-21 14:45:00+00:00,long,1.08472,1.08354,1180,win,loss,-1.0
LON_ATTR_SHORT,EURUSD,2024-10-23 15:45:00+00:00,2024-10-24 07:30:00+00:00,long,1.07784,1.07951,1670,win,win,1.0
LON_ATTR_LONG,EURUSD,2024-10-28 11:00:00+00:00,2024-10-29 12:15:00+00:00,short,1.08167,1.0793,2370,win,win,1.0
LON_ATTR_LONG,EURUSD,2024-11-06 09:30:00+00:00,2024-11-06 11:00:00+00:00,short,1.07559,1.07409,1500,win,win,1.0
LON_ATTR_SHORT,EURUSD,2024-11-12 10:30:00+00:00,2024-11-12 16:30:00+00:00,long,1.06147,1.05977,1700,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2024-11-19 10:15:00+00:00,2024-11-19 13:00:00+00:00,long,1.05595,1.05765,1700,win,win,1.0
LON_ATTR_SHORT,EURUSD,2024-11-25 08:15:00+00:00,2024-11-25 09:00:00+00:00,long,1.0453,1.04834,3040,win,win,1.0
LON_ATTR_LONG,EURUSD,2024-12-09 15:15:00+00:00,2024-12-09 19:45:00+00:00,short,1.05748,1.05539,2090,win,win,1.0
LON_ATTR_SHORT,EURUSD,2024-12-10 09:45:00+00:00,2024-12-10 15:15:00+00:00,long,1.05308,1.05028,2800,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2025-01-22 10:00:00+00:00,2025-01-22 14:15:00+00:00,short,1.04455,1.04162,2930,win,win,1.0
LON_ATTR_LONG,EURUSD,2025-03-04 09:00:00+00:00,2025-03-04 11:45:00+00:00,short,1.05149,1.05355,2060,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2025-03-18 08:30:00+00:00,2025-03-18 11:30:00+00:00,short,1.09505,1.09273,2320,win,win,1.0
LON_ATTR_SHORT,EURUSD,2025-04-08 08:30:00+00:00,2025-04-08 09:00:00+00:00,long,1.09449,1.09199,2500,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2025-04-21 09:30:00+00:00,2025-04-21 10:30:00+00:00,short,1.15577,1.15271,3060,win,win,1.0
LON_ATTR_LONG,EURUSD,2025-05-06 08:15:00+00:00,2025-05-06 09:00:00+00:00,short,1.13402,1.1324,1620,win,win,1.0
LON_ATTR_LONG,EURUSD,2025-05-09 09:15:00+00:00,2025-05-09 09:30:00+00:00,short,1.12506,1.1254,340,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2025-05-12 17:30:00+00:00,2025-05-14 07:30:00+00:00,long,1.10793,1.1208,12870,win,win,1.0
LON_ATTR_LONG,EURUSD,2025-05-19 07:45:00+00:00,2025-05-19 09:00:00+00:00,short,1.12379,1.12631,2520,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2025-05-21 08:45:00+00:00,2025-05-21 10:00:00+00:00,long,1.13222,1.13367,1450,win,win,1.0
LON_ATTR_LONG,EURUSD,2025-05-23 09:45:00+00:00,2025-05-23 11:15:00+00:00,short,1.13489,1.13678,1890,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2025-05-27 10:15:00+00:00,2025-05-27 13:00:00+00:00,long,1.13479,1.137,2210,loss,win,1.0
LON_ATTR_LONG,EURUSD,2025-06-10 11:45:00+00:00,2025-06-11 01:45:00+00:00,short,1.14288,1.14062,2260,win,win,1.0
LON_ATTR_LONG,EURUSD,2025-06-16 09:30:00+00:00,2025-06-16 13:00:00+00:00,short,1.15764,1.1588,1160,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2025-07-04 18:00:00+00:00,2025-07-07 00:00:00+00:00,long,1.17752,1.17855,1030,loss,win,1.0
LON_ATTR_SHORT,EURUSD,2025-07-07 08:15:00+00:00,2025-07-07 08:45:00+00:00,long,1.17386,1.17243,1430,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2025-07-08 07:45:00+00:00,2025-07-08 08:00:00+00:00,short,1.176,1.17556,440,win,win,1.0
LON_ATTR_LONG,EURUSD,2025-07-14 08:00:00+00:00,2025-07-14 11:15:00+00:00,short,1.16832,1.16971,1390,win,loss,-1.0
LON_ATTR_LONG,EURUSD,2025-07-18 15:00:00+00:00,2025-07-18 16:15:00+00:00,short,1.16506,1.16297,2090,win,win,1.0
LON_ATTR_LONG,EURUSD,2025-07-21 12:30:00+00:00,2025-07-21 14:30:00+00:00,short,1.16654,1.16879,2250,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2025-08-11 09:30:00+00:00,2025-08-11 11:45:00+00:00,long,1.16432,1.16264,1680,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2025-08-13 08:45:00+00:00,2025-08-13 09:00:00+00:00,short,1.17139,1.17201,620,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2025-08-25 14:00:00+00:00,2025-08-25 14:45:00+00:00,long,1.17032,1.16911,1210,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2025-08-27 08:30:00+00:00,2025-08-27 15:00:00+00:00,long,1.15848,1.16091,2430,win,win,1.0
LON_ATTR_LONG,EURUSD,2025-09-08 08:30:00+00:00,2025-09-08 10:00:00+00:00,short,1.17295,1.172,950,loss,win,1.0
LON_ATTR_LONG,EURUSD,2025-09-15 07:30:00+00:00,2025-09-15 09:30:00+00:00,short,1.1736,1.1748,1200,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2025-10-07 09:30:00+00:00,2025-10-07 15:45:00+00:00,long,1.16638,1.16779,1410,loss,win,1.0
LON_ATTR_SHORT,EURUSD,2025-10-13 12:45:00+00:00,2025-10-14 15:45:00+00:00,long,1.15684,1.16073,3890,win,win,1.0
LON_ATTR_SHORT,EURUSD,2025-10-17 13:00:00+00:00,2025-10-20 11:30:00+00:00,long,1.16774,1.16494,2800,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2025-11-06 13:00:00+00:00,2025-11-06 18:45:00+00:00,short,1.15317,1.155,1830,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2025-11-07 11:30:00+00:00,2025-11-07 14:00:00+00:00,short,1.15565,1.15738,1730,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2025-11-13 10:15:00+00:00,2025-11-13 16:30:00+00:00,short,1.16178,1.16447,2690,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2025-11-17 08:00:00+00:00,2025-11-17 08:15:00+00:00,short,1.16112,1.16038,740,win,win,1.0
LON_ATTR_SHORT,EURUSD,2025-12-19 09:30:00+00:00,2025-12-19 14:00:00+00:00,long,1.17137,1.17265,1280,win,win,1.0
LON_ATTR_SHORT,EURUSD,2026-01-06 09:30:00+00:00,2026-01-06 12:45:00+00:00,long,1.17135,1.16977,1580,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2026-01-16 11:15:00+00:00,2026-01-16 13:15:00+00:00,short,1.16195,1.16123,720,win,win,1.0
LON_ATTR_SHORT,EURUSD,2026-02-16 15:45:00+00:00,2026-02-17 03:00:00+00:00,long,1.1854,1.18387,1530,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2026-02-17 07:45:00+00:00,2026-02-17 09:15:00+00:00,long,1.18326,1.18453,1270,win,win,1.0
LON_ATTR_SHORT,EURUSD,2026-02-23 08:45:00+00:00,2026-02-23 11:00:00+00:00,long,1.18104,1.17928,1760,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2026-02-24 08:00:00+00:00,2026-02-24 08:30:00+00:00,long,1.17777,1.17897,1200,win,win,1.0
LON_ATTR_SHORT,EURUSD,2026-03-03 15:15:00+00:00,2026-03-04 10:00:00+00:00,long,1.15523,1.16359,8360,win,win,1.0
LON_ATTR_LONG,EURUSD,2026-03-17 09:00:00+00:00,2026-03-17 13:00:00+00:00,short,1.15118,1.15309,1910,loss,loss,-1.0
LON_ATTR_SHORT,EURUSD,2026-03-27 11:15:00+00:00,2026-03-27 13:15:00+00:00,long,1.15118,1.1527,1520,win,win,1.0
LON_ATTR_SHORT,EURUSD,2026-04-16 09:45:00+00:00,2026-04-17 09:15:00+00:00,long,1.17795,1.17992,1970,win,win,1.0
LON_ATTR_LONG,EURUSD,2026-04-17 15:30:00+00:00,2026-04-17 19:30:00+00:00,short,1.18012,1.17711,3010,win,win,1.0
LON_ATTR_LONG,EURUSD,2026-04-20 07:15:00+00:00,2026-04-20 07:30:00+00:00,short,1.17665,1.17616,490,win,win,1.0
LON_ATTR_LONG,EURUSD,2026-04-24 13:00:00+00:00,2026-04-27 01:00:00+00:00,short,1.17079,1.17267,1880,win,loss,-1.0
LON_ATTR_LONG,EURUSD,2026-04-27 09:30:00+00:00,2026-04-27 17:00:00+00:00,short,1.17445,1.1724,2050,win,win,1.0
LON_ATTR_SHORT,EURUSD,2026-05-04 08:00:00+00:00,2026-05-04 10:00:00+00:00,long,1.17157,1.16984,1730,loss,loss,-1.0
LON_ATTR_LONG,EURUSD,2026-05-07 08:30:00+00:00,2026-05-07 08:45:00+00:00,short,1.17697,1.17701,40,win,loss,-1.0
LON_ATTR_LONG,EURUSD,2026-05-11 15:00:00+00:00,2026-05-12 00:45:00+00:00,short,1.17811,1.17663,1480,win,win,1.0
GAP_REJ_LONG,GBPUSD,2025-07-04 06:15:00+00:00,2025-07-04 07:30:00+00:00,short,1.36769,1.36588,1810,win,win,1.0
GAP_REJ_SHORT,GBPUSD,2025-07-28 06:30:00+00:00,2025-07-28 16:00:00+00:00,long,1.3412,1.33834,2860,loss,loss,-1.0
REV_LONG,GBPUSD,2025-07-28 07:15:00+00:00,2025-07-28 15:45:00+00:00,short,1.34235,1.33935,3000,win,win,1.0
GAP_REJ_SHORT,GBPUSD,2025-10-13 09:00:00+00:00,2025-10-13 11:00:00+00:00,long,1.3335,1.33466,1160,loss,win,1.0
REV_SHORT,GBPUSD,2025-10-17 07:00:00+00:00,2025-10-17 08:15:00+00:00,long,1.34445,1.34145,3000,loss,loss,-1.0
REV_SHORT,GBPUSD,2025-10-28 07:00:00+00:00,2025-10-28 08:15:00+00:00,long,1.33518,1.33218,3000,loss,loss,-1.0
REV_SHORT,GBPUSD,2025-10-28 07:15:00+00:00,2025-10-28 08:30:00+00:00,long,1.33496,1.33196,3000,loss,loss,-1.0
REV_SHORT,GBPUSD,2025-10-28 09:30:00+00:00,2025-10-28 12:45:00+00:00,long,1.33183,1.32883,3000,loss,loss,-1.0
REV_SHORT,GBPUSD,2025-10-28 09:45:00+00:00,2025-10-28 12:45:00+00:00,long,1.33173,1.32873,3000,loss,loss,-1.0
REV_SHORT,GBPUSD,2025-10-28 10:00:00+00:00,2025-10-28 12:45:00+00:00,long,1.33185,1.32885,3000,loss,loss,-1.0
GAP_REJ_SHORT,GBPUSD,2025-11-04 06:30:00+00:00,2025-11-04 07:00:00+00:00,long,1.31258,1.31218,400,win,loss,-1.0
ATTR_SHORT,GBPUSD,2025-11-17 09:30:00+00:00,2025-11-17 09:45:00+00:00,long,1.3173,1.31643,870,loss,loss,-1.0
REV_SHORT,GBPUSD,2025-11-27 07:45:00+00:00,2025-11-28 08:00:00+00:00,long,1.32387,1.32087,3000,win,loss,-1.0
GAP_REJ_LONG,GBPUSD,2026-01-19 08:15:00+00:00,2026-01-19 08:30:00+00:00,short,1.33906,1.33912,60,loss,loss,-1.0
REV_SHORT,GBPUSD,2026-01-20 07:00:00+00:00,2026-01-20 07:30:00+00:00,long,1.34333,1.34633,3000,win,win,1.0
ATTR_LONG,GBPUSD,2026-02-09 08:00:00+00:00,2026-02-09 11:45:00+00:00,short,1.36016,1.36357,3410,loss,loss,-1.0
ATTR_LONG,GBPUSD,2026-02-23 07:45:00+00:00,2026-02-23 08:00:00+00:00,short,1.35258,1.35192,660,win,win,1.0
REV_LONG,GBPUSD,2026-03-09 08:00:00+00:00,2026-03-09 08:30:00+00:00,short,1.33333,1.33033,3000,loss,win,1.0
GAP_REJ_LONG,GBPUSD,2026-03-16 16:45:00+00:00,2026-03-17 13:15:00+00:00,short,1.33034,1.33525,4910,loss,loss,-1.0
REV_LONG,GBPUSD,2026-03-25 07:45:00+00:00,2026-03-25 08:15:00+00:00,short,1.33905,1.34205,3000,win,loss,-1.0
ATTR_LONG,GBPUSD,2026-04-13 06:30:00+00:00,2026-04-13 07:00:00+00:00,short,1.34068,1.34169,1010,loss,loss,-1.0
REV_LONG,GBPUSD,2026-04-28 09:45:00+00:00,2026-04-28 17:45:00+00:00,short,1.34905,1.35205,3000,win,loss,-1.0
GAP_REJ_LONG,GBPUSD,2026-05-11 07:45:00+00:00,2026-05-11 08:00:00+00:00,short,1.36,1.36013,130,loss,loss,-1.0
REV_LONG,GBPUSD,2026-05-15 08:45:00+00:00,2026-05-15 10:45:00+00:00,short,1.33459,1.33759,3000,timeout,loss,-1.0
LON_ATTR_SHORT,GBPUSD,2025-07-04 18:00:00+00:00,2025-07-04 20:45:00+00:00,long,1.36487,1.36384,1030,loss,loss,-1.0
LON_ATTR_SHORT,GBPUSD,2025-07-07 08:15:00+00:00,2025-07-07 09:00:00+00:00,long,1.35909,1.35766,1430,loss,loss,-1.0
LON_ATTR_LONG,GBPUSD,2025-07-08 07:45:00+00:00,2025-07-08 08:00:00+00:00,short,1.36406,1.36362,440,win,win,1.0
LON_ATTR_LONG,GBPUSD,2025-07-14 08:00:00+00:00,2025-07-14 09:00:00+00:00,short,1.34853,1.34714,1390,win,win,1.0
LON_ATTR_LONG,GBPUSD,2025-07-18 15:00:00+00:00,2025-07-18 16:15:00+00:00,short,1.34419,1.3421,2090,win,win,1.0
LON_ATTR_LONG,GBPUSD,2025-07-21 12:30:00+00:00,2025-07-21 15:00:00+00:00,short,1.34786,1.35011,2250,loss,loss,-1.0
LON_ATTR_SHORT,GBPUSD,2025-08-11 09:30:00+00:00,2025-08-11 11:00:00+00:00,long,1.34551,1.34383,1680,loss,loss,-1.0
LON_ATTR_LONG,GBPUSD,2025-08-13 08:45:00+00:00,2025-08-13 09:00:00+00:00,short,1.35569,1.35631,620,loss,loss,-1.0
LON_ATTR_SHORT,GBPUSD,2025-08-25 14:00:00+00:00,2025-08-25 15:00:00+00:00,long,1.35104,1.34983,1210,loss,loss,-1.0
LON_ATTR_SHORT,GBPUSD,2025-08-27 08:30:00+00:00,2025-08-27 15:00:00+00:00,long,1.34379,1.34622,2430,win,win,1.0
LON_ATTR_LONG,GBPUSD,2025-09-08 08:30:00+00:00,2025-09-08 10:30:00+00:00,short,1.35102,1.35197,950,loss,loss,-1.0
LON_ATTR_LONG,GBPUSD,2025-09-15 07:30:00+00:00,2025-09-15 08:15:00+00:00,short,1.35824,1.35944,1200,loss,loss,-1.0
LON_ATTR_SHORT,GBPUSD,2025-10-07 09:30:00+00:00,2025-10-07 11:00:00+00:00,long,1.34369,1.34228,1410,loss,loss,-1.0
LON_ATTR_SHORT,GBPUSD,2025-10-13 12:45:00+00:00,2025-10-14 06:15:00+00:00,long,1.33337,1.32948,3890,win,loss,-1.0
LON_ATTR_SHORT,GBPUSD,2025-10-17 13:00:00+00:00,2025-10-20 02:15:00+00:00,long,1.34122,1.34402,2800,loss,win,1.0
LON_ATTR_SHORT,GBPUSD,2025-10-30 13:00:00+00:00,2025-11-04 09:30:00+00:00,long,1.31246,1.30678,5680,loss,loss,-1.0
LON_ATTR_LONG,GBPUSD,2025-11-06 13:00:00+00:00,2025-11-06 13:30:00+00:00,short,1.30949,1.31132,1830,loss,loss,-1.0
LON_ATTR_LONG,GBPUSD,2025-11-07 11:30:00+00:00,2025-11-07 13:15:00+00:00,short,1.31157,1.3133,1730,loss,loss,-1.0
LON_ATTR_LONG,GBPUSD,2025-11-13 10:15:00+00:00,2025-11-13 15:30:00+00:00,short,1.31607,1.31876,2690,loss,loss,-1.0
LON_ATTR_LONG,GBPUSD,2025-11-17 08:00:00+00:00,2025-11-17 08:15:00+00:00,short,1.31749,1.31675,740,win,win,1.0
LON_ATTR_SHORT,GBPUSD,2025-12-19 09:30:00+00:00,2025-12-19 12:15:00+00:00,long,1.33812,1.33684,1280,win,loss,-1.0
LON_ATTR_SHORT,GBPUSD,2026-01-06 09:30:00+00:00,2026-01-06 11:00:00+00:00,long,1.35416,1.35258,1580,loss,loss,-1.0
