signal,pair,entry_time,exit_time,direction,entry,exit_px,sl_pts_dxy,dxy_outcome,outcome,r_val
GAP_REJ_LONG,EURUSD,2023-10-09 18:30:00+00:00,2023-10-10 00:00:00+00:00,short,1.05652,1.05759,1560,loss,loss,-0.6859
GAP_REJ_LONG,EURUSD,2023-10-10 09:00:00+00:00,2023-10-10 11:00:00+00:00,short,1.06001,1.05845,1460,win,win,1.0685
GAP_REJ_LONG,EURUSD,2023-10-20 13:15:00+00:00,2023-10-20 13:30:00+00:00,short,1.05835,1.05861,360,loss,loss,-0.7222
ATTR_SHORT,EURUSD,2023-12-04 09:00:00+00:00,2023-12-04 14:00:00+00:00,long,1.08704,1.08309,2780,loss,loss,-1.4209
GAP_REJ_LONG,EURUSD,2024-01-08 10:15:00+00:00,2024-01-08 10:30:00+00:00,short,1.09375,1.09402,280,loss,loss,-0.9643
GAP_REJ_SHORT,EURUSD,2024-01-29 11:45:00+00:00,2024-01-29 12:30:00+00:00,long,1.08229,1.08351,1010,win,win,1.2079
GAP_REJ_LONG,EURUSD,2024-02-07 11:45:00+00:00,2024-02-07 12:00:00+00:00,short,1.07711,1.07702,250,win,win,0.36
ATTR_LONG,EURUSD,2024-10-07 08:15:00+00:00,2024-10-07 09:00:00+00:00,short,1.09741,1.09628,930,win,win,1.2151
GAP_REJ_SHORT,EURUSD,2024-10-14 08:30:00+00:00,2024-10-14 08:45:00+00:00,long,1.09287,1.09265,130,loss,loss,-1.6923
ATTR_SHORT,EURUSD,2024-10-28 07:30:00+00:00,2024-10-28 07:45:00+00:00,long,1.07988,1.08038,210,loss,win,2.381
GAP_REJ_LONG,EURUSD,2024-11-18 14:00:00+00:00,2024-11-18 16:45:00+00:00,short,1.05638,1.05854,1760,loss,loss,-1.2273
REV_SHORT,EURUSD,2024-11-25 10:15:00+00:00,2024-11-25 13:15:00+00:00,long,1.04905,1.05205,3000,win,win,1.0
GAP_REJ_SHORT,EURUSD,2024-12-30 07:30:00+00:00,2024-12-30 08:15:00+00:00,long,1.04255,1.04192,380,loss,loss,-1.6579
GAP_REJ_LONG,EURUSD,2025-02-26 09:00:00+00:00,2025-02-26 10:15:00+00:00,short,1.04976,1.04929,540,win,win,0.8704
GAP_REJ_LONG,EURUSD,2025-04-07 08:00:00+00:00,2025-04-07 08:15:00+00:00,short,1.1005,1.09701,120,win,win,29.0833
GAP_REJ_LONG,EURUSD,2025-04-28 09:45:00+00:00,2025-04-28 11:15:00+00:00,short,1.13495,1.13437,740,win,win,0.7838
GAP_REJ_LONG,EURUSD,2025-05-06 07:00:00+00:00,2025-05-06 07:30:00+00:00,short,1.13271,1.13459,1070,loss,loss,-1.757
GAP_REJ_SHORT,EURUSD,2025-06-09 13:15:00+00:00,2025-06-09 14:00:00+00:00,long,1.13952,1.14068,780,win,win,1.4872
GAP_REJ_LONG,EURUSD,2025-06-16 09:30:00+00:00,2025-06-16 14:00:00+00:00,short,1.15764,1.16092,2950,loss,loss,-1.1119
REV_SHORT,EURUSD,2025-06-20 08:15:00+00:00,2025-06-22 22:00:00+00:00,long,1.15141,1.14864,3000,loss,loss,-0.9233
REV_SHORT,EURUSD,2025-06-20 11:45:00+00:00,2025-06-22 22:00:00+00:00,long,1.15208,1.14864,3000,loss,loss,-1.1467
GAP_REJ_LONG,EURUSD,2025-07-04 06:15:00+00:00,2025-07-07 02:30:00+00:00,short,1.17788,1.17703,1810,win,win,0.4696
GAP_REJ_SHORT,EURUSD,2025-07-28 06:30:00+00:00,2025-07-28 09:30:00+00:00,long,1.17183,1.16689,2860,loss,loss,-1.7273
REV_LONG,EURUSD,2025-07-28 07:15:00+00:00,2025-07-28 09:30:00+00:00,short,1.17089,1.16689,3000,win,win,1.3333
GAP_REJ_SHORT,EURUSD,2025-10-13 09:00:00+00:00,2025-10-13 11:45:00+00:00,long,1.15948,1.15683,1160,loss,loss,-2.2845
REV_SHORT,EURUSD,2025-10-17 07:00:00+00:00,2025-10-17 12:15:00+00:00,long,1.17079,1.16721,3000,loss,loss,-1.1933
REV_SHORT,EURUSD,2025-10-28 07:00:00+00:00,2025-10-29 09:00:00+00:00,long,1.16556,1.16233,3000,loss,loss,-1.0767
REV_SHORT,EURUSD,2025-10-28 07:15:00+00:00,2025-10-29 09:00:00+00:00,long,1.16557,1.16233,3000,loss,loss,-1.08
REV_SHORT,EURUSD,2025-10-28 09:30:00+00:00,2025-10-29 09:00:00+00:00,long,1.16583,1.16233,3000,loss,loss,-1.1667
REV_SHORT,EURUSD,2025-10-28 09:45:00+00:00,2025-10-29 09:00:00+00:00,long,1.16569,1.16233,3000,loss,loss,-1.12
REV_SHORT,EURUSD,2025-10-28 10:00:00+00:00,2025-10-29 09:00:00+00:00,long,1.16582,1.16233,3000,loss,loss,-1.1633
GAP_REJ_SHORT,EURUSD,2025-11-04 06:30:00+00:00,2025-11-04 07:15:00+00:00,long,1.15258,1.15296,400,win,win,0.95
ATTR_SHORT,EURUSD,2025-11-17 09:30:00+00:00,2025-11-17 13:30:00+00:00,long,1.16033,1.15902,870,loss,loss,-1.5057
REV_SHORT,EURUSD,2025-11-27 07:45:00+00:00,2025-12-01 10:00:00+00:00,long,1.15915,1.16241,3000,win,win,1.0867
GAP_REJ_LONG,EURUSD,2026-01-19 08:15:00+00:00,2026-01-19 08:30:00+00:00,short,1.16194,1.1624,60,loss,loss,-7.6667
REV_SHORT,EURUSD,2026-01-20 07:00:00+00:00,2026-01-20 08:30:00+00:00,long,1.16672,1.17087,3000,win,win,1.3833
ATTR_LONG,EURUSD,2026-02-09 08:00:00+00:00,2026-02-09 13:15:00+00:00,short,1.18579,1.1896,3410,loss,loss,-1.1173
ATTR_LONG,EURUSD,2026-02-23 07:45:00+00:00,2026-02-23 08:00:00+00:00,short,1.18232,1.18196,660,win,win,0.5455
REV_LONG,EURUSD,2026-03-09 08:00:00+00:00,2026-03-09 15:45:00+00:00,short,1.15501,1.15915,3000,loss,loss,-1.38
GAP_REJ_LONG,EURUSD,2026-03-16 16:45:00+00:00,2026-03-19 17:15:00+00:00,short,1.14935,1.15573,4910,loss,loss,-1.2994
REV_LONG,EURUSD,2026-03-25 07:45:00+00:00,2026-03-25 20:15:00+00:00,short,1.15975,1.15571,3000,win,win,1.3467
ATTR_LONG,EURUSD,2026-04-13 06:30:00+00:00,2026-04-13 07:15:00+00:00,short,1.16792,1.16967,1010,loss,loss,-1.7327
REV_LONG,EURUSD,2026-04-28 09:45:00+00:00,2026-04-29 18:30:00+00:00,short,1.16922,1.16638,3000,win,win,0.9467
GAP_REJ_LONG,EURUSD,2026-05-11 07:45:00+00:00,2026-05-11 08:00:00+00:00,short,1.1772,1.17757,130,loss,loss,-2.8462
REV_LONG,EURUSD,2026-05-15 08:45:00+00:00,2026-05-15 20:45:00+00:00,short,1.16329,1.16249,3000,timeout,win,0.2667
LON_ATTR_SHORT,EURUSD,2023-10-09 10:45:00+00:00,2023-10-09 13:00:00+00:00,long,1.0528,1.05417,1470,win,win,0.932
LON_ATTR_LONG,EURUSD,2023-10-23 08:15:00+00:00,2023-10-23 13:30:00+00:00,short,1.06042,1.05911,1460,win,win,0.8973
LON_ATTR_SHORT,EURUSD,2023-12-04 10:15:00+00:00,2023-12-04 14:00:00+00:00,long,1.08613,1.08309,1400,loss,loss,-2.1714
LON_ATTR_LONG,EURUSD,2024-01-10 09:30:00+00:00,2024-01-11 01:45:00+00:00,short,1.09479,1.09789,1850,loss,loss,-1.6757
LON_ATTR_SHORT,EURUSD,2024-01-22 08:45:00+00:00,2024-01-22 12:15:00+00:00,long,1.08918,1.08967,1400,win,win,0.35
LON_ATTR_SHORT,EURUSD,2024-01-23 08:15:00+00:00,2024-01-23 09:00:00+00:00,long,1.09037,1.08889,1300,loss,loss,-1.1385
LON_ATTR_SHORT,EURUSD,2024-02-06 14:15:00+00:00,2024-02-06 16:15:00+00:00,long,1.07326,1.07485,2200,win,win,0.7227
LON_ATTR_LONG,EURUSD,2024-04-09 10:15:00+00:00,2024-04-09 12:45:00+00:00,short,1.08682,1.08805,1130,loss,loss,-1.0885
LON_ATTR_LONG,EURUSD,2024-04-19 09:30:00+00:00,2024-04-19 10:00:00+00:00,short,1.06585,1.06519,640,win,win,1.0312
LON_ATTR_SHORT,EURUSD,2024-04-22 12:00:00+00:00,2024-04-23 07:15:00+00:00,long,1.06375,1.0665,2260,win,win,1.2168
LON_ATTR_LONG,EURUSD,2024-05-06 12:45:00+00:00,2024-05-06 19:15:00+00:00,short,1.07872,1.07675,2270,win,win,0.8678
LON_ATTR_SHORT,EURUSD,2024-06-11 10:45:00+00:00,2024-06-11 13:30:00+00:00,long,1.07408,1.07285,1370,loss,loss,-0.8978
LON_ATTR_LONG,EURUSD,2024-07-04 14:45:00+00:00,2024-07-05 03:15:00+00:00,short,1.08082,1.08241,1380,loss,loss,-1.1522
LON_ATTR_LONG,EURUSD,2024-07-08 10:15:00+00:00,2024-07-08 10:30:00+00:00,short,1.08351,1.08287,420,win,win,1.5238
LON_ATTR_LONG,EURUSD,2024-07-17 13:30:00+00:00,2024-07-18 18:00:00+00:00,short,1.09377,1.0901,4040,win,win,0.9084
LON_ATTR_SHORT,EURUSD,2024-09-10 15:30:00+00:00,2024-09-11 01:30:00+00:00,long,1.10222,1.10357,1080,win,win,1.25
LON_ATTR_LONG,EURUSD,2024-09-16 08:45:00+00:00,2024-09-16 15:30:00+00:00,short,1.11224,1.112,1160,win,win,0.2069
LON_ATTR_SHORT,EURUSD,2024-09-25 09:45:00+00:00,2024-09-25 13:00:00+00:00,long,1.11829,1.12053,1660,win,win,1.3494
LON_ATTR_SHORT,EURUSD,2024-10-21 10:00:00+00:00,2024-10-21 12:30:00+00:00,long,1.08472,1.08547,1180,win,win,0.6356
LON_ATTR_SHORT,EURUSD,2024-10-23 15:45:00+00:00,2024-10-24 07:30:00+00:00,long,1.07784,1.07966,1670,win,win,1.0898
LON_ATTR_LONG,EURUSD,2024-10-28 11:00:00+00:00,2024-10-29 12:00:00+00:00,short,1.08167,1.07984,2370,win,win,0.7722
LON_ATTR_LONG,EURUSD,2024-11-06 09:30:00+00:00,2024-11-06 11:00:00+00:00,short,1.07559,1.07301,1500,win,win,1.72
LON_ATTR_SHORT,EURUSD,2024-11-12 10:30:00+00:00,2024-11-12 16:30:00+00:00,long,1.06147,1.0598,1700,loss,loss,-0.9824
LON_ATTR_SHORT,EURUSD,2024-11-19 10:15:00+00:00,2024-11-19 13:30:00+00:00,long,1.05595,1.0591,1700,win,win,1.8529
LON_ATTR_SHORT,EURUSD,2024-11-25 08:15:00+00:00,2024-11-25 09:45:00+00:00,long,1.0453,1.04891,3040,win,win,1.1875
LON_ATTR_LONG,EURUSD,2024-12-09 15:15:00+00:00,2024-12-09 19:45:00+00:00,short,1.05748,1.05549,2090,win,win,0.9522
LON_ATTR_SHORT,EURUSD,2024-12-10 09:45:00+00:00,2024-12-10 15:15:00+00:00,long,1.05308,1.05024,2800,loss,loss,-1.0143
LON_ATTR_LONG,EURUSD,2025-01-22 10:00:00+00:00,2025-01-22 14:30:00+00:00,short,1.04455,1.04184,2930,win,win,0.9249
LON_ATTR_LONG,EURUSD,2025-03-04 09:00:00+00:00,2025-03-04 11:45:00+00:00,short,1.05149,1.05439,2060,loss,loss,-1.4078
LON_ATTR_LONG,EURUSD,2025-03-18 08:30:00+00:00,2025-03-18 11:45:00+00:00,short,1.09505,1.0916,2320,win,win,1.4871
LON_ATTR_SHORT,EURUSD,2025-04-08 08:30:00+00:00,2025-04-08 09:15:00+00:00,long,1.09449,1.09168,2500,loss,loss,-1.124
LON_ATTR_LONG,EURUSD,2025-04-21 09:30:00+00:00,2025-04-21 11:00:00+00:00,short,1.15577,1.15174,3060,win,win,1.317
LON_ATTR_LONG,EURUSD,2025-05-06 08:15:00+00:00,2025-05-06 09:15:00+00:00,short,1.13402,1.13172,1620,win,win,1.4198
LON_ATTR_LONG,EURUSD,2025-05-09 09:15:00+00:00,2025-05-09 09:30:00+00:00,short,1.12506,1.12504,340,loss,win,0.0588
LON_ATTR_SHORT,EURUSD,2025-05-12 17:30:00+00:00,2025-05-14 08:00:00+00:00,long,1.10793,1.12262,12870,win,win,1.1414
LON_ATTR_LONG,EURUSD,2025-05-19 07:45:00+00:00,2025-05-19 09:30:00+00:00,short,1.12379,1.12727,2520,loss,loss,-1.381
LON_ATTR_SHORT,EURUSD,2025-05-21 08:45:00+00:00,2025-05-21 10:00:00+00:00,long,1.13222,1.13438,1450,win,win,1.4897
LON_ATTR_LONG,EURUSD,2025-05-23 09:45:00+00:00,2025-05-23 11:30:00+00:00,short,1.13489,1.13331,1890,loss,win,0.836
LON_ATTR_SHORT,EURUSD,2025-05-27 10:15:00+00:00,2025-05-27 15:45:00+00:00,long,1.13479,1.13251,2210,loss,loss,-1.0317
LON_ATTR_LONG,EURUSD,2025-06-10 11:45:00+00:00,2025-06-11 07:00:00+00:00,short,1.14288,1.14061,2260,win,win,1.0044
LON_ATTR_LONG,EURUSD,2025-06-16 09:30:00+00:00,2025-06-16 13:00:00+00:00,short,1.15764,1.15944,1160,loss,loss,-1.5517
LON_ATTR_SHORT,EURUSD,2025-07-04 18:00:00+00:00,2025-07-07 02:30:00+00:00,long,1.17752,1.17703,1030,loss,loss,-0.4757
LON_ATTR_SHORT,EURUSD,2025-07-07 08:15:00+00:00,2025-07-07 16:15:00+00:00,long,1.17386,1.17257,1430,loss,loss,-0.9021
LON_ATTR_LONG,EURUSD,2025-07-08 07:45:00+00:00,2025-07-08 08:00:00+00:00,short,1.176,1.1757,440,win,win,0.6818
LON_ATTR_LONG,EURUSD,2025-07-14 08:00:00+00:00,2025-07-14 15:45:00+00:00,short,1.16832,1.16711,1390,win,win,0.8705
LON_ATTR_LONG,EURUSD,2025-07-18 15:00:00+00:00,2025-07-18 17:15:00+00:00,short,1.16506,1.16236,2090,win,win,1.2919
LON_ATTR_LONG,EURUSD,2025-07-21 12:30:00+00:00,2025-07-21 15:00:00+00:00,short,1.16654,1.17054,2250,loss,loss,-1.7778
LON_ATTR_SHORT,EURUSD,2025-08-11 09:30:00+00:00,2025-08-11 11:45:00+00:00,long,1.16432,1.16286,1680,loss,loss,-0.869
LON_ATTR_LONG,EURUSD,2025-08-13 08:45:00+00:00,2025-08-13 09:15:00+00:00,short,1.17139,1.17273,620,loss,loss,-2.1613
LON_ATTR_SHORT,EURUSD,2025-08-25 14:00:00+00:00,2025-08-25 15:00:00+00:00,long,1.17032,1.16853,1210,loss,loss,-1.4793
LON_ATTR_SHORT,EURUSD,2025-08-27 08:30:00+00:00,2025-08-27 16:00:00+00:00,long,1.15848,1.16151,2430,win,win,1.2469
LON_ATTR_LONG,EURUSD,2025-09-08 08:30:00+00:00,2025-09-08 12:45:00+00:00,short,1.17295,1.17376,950,loss,loss,-0.8526
LON_ATTR_LONG,EURUSD,2025-09-15 07:30:00+00:00,2025-09-15 10:00:00+00:00,short,1.1736,1.17499,1200,loss,loss,-1.1583
LON_ATTR_SHORT,EURUSD,2025-10-07 09:30:00+00:00,2025-10-07 18:30:00+00:00,long,1.16638,1.16597,1410,loss,loss,-0.2908
LON_ATTR_SHORT,EURUSD,2025-10-13 12:45:00+00:00,2025-10-15 02:30:00+00:00,long,1.15684,1.16227,3890,win,win,1.3959
LON_ATTR_SHORT,EURUSD,2025-10-17 13:00:00+00:00,2025-10-21 02:30:00+00:00,long,1.16774,1.1636,2800,loss,loss,-1.4786
LON_ATTR_LONG,EURUSD,2025-11-06 13:00:00+00:00,2025-11-07 11:30:00+00:00,short,1.15317,1.15565,1830,loss,loss,-1.3552
LON_ATTR_LONG,EURUSD,2025-11-07 11:30:00+00:00,2025-11-07 15:00:00+00:00,short,1.15565,1.15835,1730,loss,loss,-1.5607
LON_ATTR_LONG,EURUSD,2025-11-13 10:15:00+00:00,2025-11-13 17:15:00+00:00,short,1.16178,1.16541,2690,loss,loss,-1.3494
LON_ATTR_LONG,EURUSD,2025-11-17 08:00:00+00:00,2025-11-17 08:30:00+00:00,short,1.16112,1.16015,740,win,win,1.3108
LON_ATTR_SHORT,EURUSD,2025-12-19 09:30:00+00:00,2025-12-19 14:00:00+00:00,long,1.17137,1.17337,1280,win,win,1.5625
LON_ATTR_SHORT,EURUSD,2026-01-06 09:30:00+00:00,2026-01-06 15:00:00+00:00,long,1.17135,1.16957,1580,loss,loss,-1.1266
LON_ATTR_LONG,EURUSD,2026-01-16 11:15:00+00:00,2026-01-16 15:15:00+00:00,short,1.16195,1.16025,720,win,win,2.3611
LON_ATTR_SHORT,EURUSD,2026-02-16 15:45:00+00:00,2026-02-17 07:30:00+00:00,long,1.1854,1.1832,1530,loss,loss,-1.4379
LON_ATTR_SHORT,EURUSD,2026-02-17 07:45:00+00:00,2026-02-17 09:15:00+00:00,long,1.18326,1.18472,1270,win,win,1.1496
LON_ATTR_SHORT,EURUSD,2026-02-23 08:45:00+00:00,2026-02-23 11:15:00+00:00,long,1.18104,1.17857,1760,loss,loss,-1.4034
LON_ATTR_SHORT,EURUSD,2026-02-24 08:00:00+00:00,2026-02-24 09:15:00+00:00,long,1.17777,1.17887,1200,win,win,0.9167
LON_ATTR_SHORT,EURUSD,2026-03-03 15:15:00+00:00,2026-03-04 11:15:00+00:00,long,1.15523,1.16442,8360,win,win,1.0993
LON_ATTR_LONG,EURUSD,2026-03-17 09:00:00+00:00,2026-03-17 13:15:00+00:00,short,1.15118,1.15346,1910,loss,loss,-1.1937
LON_ATTR_SHORT,EURUSD,2026-03-27 11:15:00+00:00,2026-03-27 15:15:00+00:00,long,1.15118,1.1537,1520,win,win,1.6579
LON_ATTR_SHORT,EURUSD,2026-04-16 09:45:00+00:00,2026-04-17 12:15:00+00:00,long,1.17795,1.18047,1970,win,win,1.2792
LON_ATTR_LONG,EURUSD,2026-04-17 15:30:00+00:00,2026-04-19 22:00:00+00:00,short,1.18012,1.17352,3010,win,win,2.1927
LON_ATTR_LONG,EURUSD,2026-04-20 07:15:00+00:00,2026-04-20 07:30:00+00:00,short,1.17665,1.17624,490,win,win,0.8367
LON_ATTR_LONG,EURUSD,2026-04-24 13:00:00+00:00,2026-04-26 22:00:00+00:00,short,1.17079,1.17069,1880,win,win,0.0532
LON_ATTR_LONG,EURUSD,2026-04-27 09:30:00+00:00,2026-04-28 00:45:00+00:00,short,1.17445,1.17188,2050,win,win,1.2537
LON_ATTR_SHORT,EURUSD,2026-05-04 08:00:00+00:00,2026-05-04 10:00:00+00:00,long,1.17157,1.16963,1730,loss,loss,-1.1214
LON_ATTR_LONG,EURUSD,2026-05-07 08:30:00+00:00,2026-05-07 08:45:00+00:00,short,1.17697,1.17717,40,win,loss,-5.0
LON_ATTR_LONG,EURUSD,2026-05-11 15:00:00+00:00,2026-05-12 00:45:00+00:00,short,1.17811,1.17671,1480,win,win,0.9459
GAP_REJ_LONG,GBPUSD,2025-07-04 06:15:00+00:00,2025-07-07 02:30:00+00:00,short,1.36769,1.36326,1810,win,win,2.4475
GAP_REJ_SHORT,GBPUSD,2025-07-28 06:30:00+00:00,2025-07-28 09:30:00+00:00,long,1.3412,1.34155,2860,loss,win,0.1224
REV_LONG,GBPUSD,2025-07-28 07:15:00+00:00,2025-07-28 09:30:00+00:00,short,1.34235,1.34155,3000,win,win,0.2667
GAP_REJ_SHORT,GBPUSD,2025-10-13 09:00:00+00:00,2025-10-13 11:45:00+00:00,long,1.3335,1.33307,1160,loss,loss,-0.3707
REV_SHORT,GBPUSD,2025-10-17 07:00:00+00:00,2025-10-17 12:15:00+00:00,long,1.34445,1.34196,3000,loss,loss,-0.83
REV_SHORT,GBPUSD,2025-10-28 07:00:00+00:00,2025-10-29 09:00:00+00:00,long,1.33518,1.3201,3000,loss,loss,-5.0267
REV_SHORT,GBPUSD,2025-10-28 07:15:00+00:00,2025-10-29 09:00:00+00:00,long,1.33496,1.3201,3000,loss,loss,-4.9533
REV_SHORT,GBPUSD,2025-10-28 09:30:00+00:00,2025-10-29 09:00:00+00:00,long,1.33183,1.3201,3000,loss,loss,-3.91
REV_SHORT,GBPUSD,2025-10-28 09:45:00+00:00,2025-10-29 09:00:00+00:00,long,1.33173,1.3201,3000,loss,loss,-3.8767
REV_SHORT,GBPUSD,2025-10-28 10:00:00+00:00,2025-10-29 09:00:00+00:00,long,1.33185,1.3201,3000,loss,loss,-3.9167
GAP_REJ_SHORT,GBPUSD,2025-11-04 06:30:00+00:00,2025-11-04 07:15:00+00:00,long,1.31258,1.31375,400,win,win,2.925
ATTR_SHORT,GBPUSD,2025-11-17 09:30:00+00:00,2025-11-17 13:30:00+00:00,long,1.3173,1.3176,870,loss,win,0.3448
REV_SHORT,GBPUSD,2025-11-27 07:45:00+00:00,2025-12-01 10:00:00+00:00,long,1.32387,1.32292,3000,win,loss,-0.3167
GAP_REJ_LONG,GBPUSD,2026-01-19 08:15:00+00:00,2026-01-19 08:30:00+00:00,short,1.33906,1.33988,60,loss,loss,-13.6667
REV_SHORT,GBPUSD,2026-01-20 07:00:00+00:00,2026-01-20 08:30:00+00:00,long,1.34333,1.34802,3000,win,win,1.5633
ATTR_LONG,GBPUSD,2026-02-09 08:00:00+00:00,2026-02-09 13:15:00+00:00,short,1.36016,1.36553,3410,loss,loss,-1.5748
ATTR_LONG,GBPUSD,2026-02-23 07:45:00+00:00,2026-02-23 08:00:00+00:00,short,1.35258,1.35176,660,win,win,1.2424
REV_LONG,GBPUSD,2026-03-09 08:00:00+00:00,2026-03-09 15:45:00+00:00,short,1.33333,1.33925,3000,loss,loss,-1.9733
GAP_REJ_LONG,GBPUSD,2026-03-16 16:45:00+00:00,2026-03-19 17:15:00+00:00,short,1.33034,1.33971,4910,loss,loss,-1.9084
REV_LONG,GBPUSD,2026-03-25 07:45:00+00:00,2026-03-25 20:15:00+00:00,short,1.33905,1.3359,3000,win,win,1.05
ATTR_LONG,GBPUSD,2026-04-13 06:30:00+00:00,2026-04-13 07:15:00+00:00,short,1.34068,1.34232,1010,loss,loss,-1.6238
REV_LONG,GBPUSD,2026-04-28 09:45:00+00:00,2026-04-29 18:30:00+00:00,short,1.34905,1.34612,3000,win,win,0.9767
GAP_REJ_LONG,GBPUSD,2026-05-11 07:45:00+00:00,2026-05-11 08:00:00+00:00,short,1.36,1.3602,130,loss,loss,-1.5385
REV_LONG,GBPUSD,2026-05-15 08:45:00+00:00,2026-05-15 20:45:00+00:00,short,1.33459,1.33188,3000,timeout,win,0.9033
LON_ATTR_SHORT,GBPUSD,2025-07-04 18:00:00+00:00,2025-07-07 02:30:00+00:00,long,1.36487,1.36326,1030,loss,loss,-1.5631
LON_ATTR_SHORT,GBPUSD,2025-07-07 08:15:00+00:00,2025-07-07 16:15:00+00:00,long,1.35909,1.36228,1430,loss,win,2.2308
LON_ATTR_LONG,GBPUSD,2025-07-08 07:45:00+00:00,2025-07-08 08:00:00+00:00,short,1.36406,1.36336,440,win,win,1.5909
LON_ATTR_LONG,GBPUSD,2025-07-14 08:00:00+00:00,2025-07-14 15:45:00+00:00,short,1.34853,1.34334,1390,win,win,3.7338
LON_ATTR_LONG,GBPUSD,2025-07-18 15:00:00+00:00,2025-07-18 17:15:00+00:00,short,1.34419,1.34157,2090,win,win,1.2536
LON_ATTR_LONG,GBPUSD,2025-07-21 12:30:00+00:00,2025-07-21 15:00:00+00:00,short,1.34786,1.35048,2250,loss,loss,-1.1644
LON_ATTR_SHORT,GBPUSD,2025-08-11 09:30:00+00:00,2025-08-11 11:45:00+00:00,long,1.34551,1.343,1680,loss,loss,-1.494
LON_ATTR_LONG,GBPUSD,2025-08-13 08:45:00+00:00,2025-08-13 09:15:00+00:00,short,1.35569,1.35719,620,loss,loss,-2.4194
LON_ATTR_SHORT,GBPUSD,2025-08-25 14:00:00+00:00,2025-08-25 15:00:00+00:00,long,1.35104,1.34934,1210,loss,loss,-1.405
LON_ATTR_SHORT,GBPUSD,2025-08-27 08:30:00+00:00,2025-08-27 16:00:00+00:00,long,1.34379,1.34772,2430,win,win,1.6173
LON_ATTR_LONG,GBPUSD,2025-09-08 08:30:00+00:00,2025-09-08 12:45:00+00:00,short,1.35102,1.35428,950,loss,loss,-3.4316
LON_ATTR_LONG,GBPUSD,2025-09-15 07:30:00+00:00,2025-09-15 10:00:00+00:00,short,1.35824,1.35969,1200,loss,loss,-1.2083
LON_ATTR_SHORT,GBPUSD,2025-10-07 09:30:00+00:00,2025-10-07 18:30:00+00:00,long,1.34369,1.34314,1410,loss,loss,-0.3901
LON_ATTR_SHORT,GBPUSD,2025-10-13 12:45:00+00:00,2025-10-15 02:30:00+00:00,long,1.33337,1.33487,3890,win,win,0.3856
LON_ATTR_SHORT,GBPUSD,2025-10-17 13:00:00+00:00,2025-10-21 02:30:00+00:00,long,1.34122,1.33925,2800,loss,loss,-0.7036
LON_ATTR_SHORT,GBPUSD,2025-10-30 13:00:00+00:00,2025-11-04 19:45:00+00:00,long,1.31246,1.30149,5680,loss,loss,-1.9313
LON_ATTR_LONG,GBPUSD,2025-11-06 13:00:00+00:00,2025-11-07 11:30:00+00:00,short,1.30949,1.31157,1830,loss,loss,-1.1366
LON_ATTR_LONG,GBPUSD,2025-11-07 11:30:00+00:00,2025-11-07 15:00:00+00:00,short,1.31157,1.31619,1730,loss,loss,-2.6705
LON_ATTR_LONG,GBPUSD,2025-11-13 10:15:00+00:00,2025-11-13 17:15:00+00:00,short,1.31607,1.32134,2690,loss,loss,-1.9591
LON_ATTR_LONG,GBPUSD,2025-11-17 08:00:00+00:00,2025-11-17 08:30:00+00:00,short,1.31749,1.3166,740,win,win,1.2027
LON_ATTR_SHORT,GBPUSD,2025-12-19 09:30:00+00:00,2025-12-19 14:00:00+00:00,long,1.33812,1.33835,1280,win,win,0.1797
LON_ATTR_SHORT,GBPUSD,2026-01-06 09:30:00+00:00,2026-01-06 15:00:00+00:00,long,1.35416,1.35106,1580,loss,loss,-1.962
LON_ATTR_LONG,GBPUSD,2026-01-16 11:15:00+00:00,2026-01-16 15:15:00+00:00,short,1.34056,1.33818,720,win,win,3.3056
LON_ATTR_SHORT,GBPUSD,2026-02-16 15:45:00+00:00,2026-02-17 07:30:00+00:00,long,1.36325,1.35611,1530,loss,loss,-4.6667
LON_ATTR_SHORT,GBPUSD,2026-02-17 07:45:00+00:00,2026-02-17 09:15:00+00:00,long,1.35623,1.35907,1270,win,win,2.2362
LON_ATTR_SHORT,GBPUSD,2026-02-23 08:45:00+00:00,2026-02-23 11:15:00+00:00,long,1.35155,1.34911,1760,loss,loss,-1.3864
LON_ATTR_SHORT,GBPUSD,2026-02-24 08:00:00+00:00,2026-02-24 09:15:00+00:00,long,1.34759,1.34967,1200,win,win,1.7333
LON_ATTR_SHORT,GBPUSD,2026-03-03 15:15:00+00:00,2026-03-04 11:15:00+00:00,long,1.32685,1.33952,8360,win,win,1.5156
LON_ATTR_LONG,GBPUSD,2026-03-17 09:00:00+00:00,2026-03-17 13:15:00+00:00,short,1.33281,1.3348,1910,loss,loss,-1.0419
LON_ATTR_SHORT,GBPUSD,2026-03-27 11:15:00+00:00,2026-03-27 15:15:00+00:00,long,1.33025,1.33229,1520,win,win,1.3421
LON_ATTR_SHORT,GBPUSD,2026-04-16 09:45:00+00:00,2026-04-17 12:15:00+00:00,long,1.35387,1.35416,1970,win,win,0.1472
LON_ATTR_LONG,GBPUSD,2026-04-17 15:30:00+00:00,2026-04-19 22:00:00+00:00,short,1.35535,1.34841,3010,win,win,2.3056
LON_ATTR_LONG,GBPUSD,2026-04-20 07:15:00+00:00,2026-04-20 07:30:00+00:00,short,1.35125,1.35106,490,win,win,0.3878
LON_ATTR_LONG,GBPUSD,2026-04-24 13:00:00+00:00,2026-04-26 22:00:00+00:00,short,1.34975,1.35143,1880,win,loss,-0.8936
